B,I,T,VG,Vxx,Vxy
3.0005,1.04e-08,1.794,-2.612612613,-4.47e-07,-0.00013733
3.0005,1.04e-08,1.794,-2.592592593,-7.76e-07,-0.000136853
3.0005,1.04e-08,1.794,-2.572572573,-5.36e-07,-0.00013733
3.0005,1.04e-08,1.794,-2.552552553,-4.15e-07,-0.00013733
3.0005,1.04e-08,1.794,-2.532532533,-3.59e-07,-0.000136853
3.0005,1.04e-08,1.794,-2.512512513,-4.91e-07,-0.000136853
3.0005,1.04e-08,1.794,-2.492492492,-4.57e-07,-0.000136853
3.0005,1.04e-08,1.794,-2.472472472,-3.61e-07,-0.00013733
3.0005,1.04e-08,1.794,-2.452452452,-2.87e-07,-0.00013733
3.0005,1.04e-08,1.794,-2.432432432,-1.81e-07,-0.00013733
3.0005,1.04e-08,1.794,-2.412412412,-1.41e-07,-0.00013733
3.0005,1.04e-08,1.794,-2.392392392,-2.8e-07,-0.00013733
3.0005,1.04e-08,1.794,-2.372372372,-4.27e-07,-0.000136853
3.0005,1.04e-08,1.794,-2.352352352,-3.36e-07,-0.000136853
3.0005,1.04e-08,1.794,-2.332332332,-2e-07,-0.00013733
3.0005,1.04e-08,1.794,-2.312312312,-1.06e-07,-0.000136853
3.0005,1.04e-08,1.794,-2.292292292,-1.5e-07,-0.00013733
3.0005,1.05e-08,1.794,-2.272272272,-8.61e-07,-0.00013733
3.0005,1.04e-08,1.794,-2.252252252,-3.01e-07,-0.000136853
3.0005,1.04e-08,1.794,-2.232232232,-1.64e-07,-0.00013733
3.0005,1.04e-08,1.794,-2.212212212,-3.47e-07,-0.000136376
3.0005,1.04e-08,1.794,-2.192192192,-2.15e-07,-0.000136853
3.0005,1.04e-08,1.794,-2.172172172,-2.04e-07,-0.00013733
3.0005,1.05e-08,1.794,-2.152152152,-1.88e-07,-0.000136853
3.0005,1.04e-08,1.794,-2.132132132,-9.87e-08,-0.00013733
3.0005,1.04e-08,1.794,-2.112112112,-1.53e-07,-0.000136853
3.0005,1.04e-08,1.794,-2.092092092,-8.29e-08,-0.00013733
3.0005,1.05e-08,1.794,-2.072072072,7.5e-07,-0.00013733
3.0005,1.05e-08,1.794,-2.052052052,1.49e-06,-0.00013733
3.0005,1.04e-08,1.794,-2.032032032,2.23e-06,-0.00013733
3.0005,1.04e-08,1.794,-2.012012012,3.5e-06,-0.00013733
3.0005,1.04e-08,1.794,-1.991991992,5.48e-06,-0.000137807
3.0005,1.04e-08,1.794,-1.971971972,6.44e-06,-0.000137807
3.0005,1.04e-08,1.794,-1.951951952,8.58e-06,-0.000138284
3.0005,1.04e-08,1.794,-1.931931932,1.31e-05,-0.000139237
3.0005,1.04e-08,1.794,-1.911911912,1.55e-05,-0.000140191
3.0005,1.04e-08,1.794,-1.891891892,1.76e-05,-0.000141145
3.0005,1.04e-08,1.794,-1.871871872,2e-05,-0.000143052
3.0005,1.04e-08,1.794,-1.851851852,2.31e-05,-0.000144483
3.0005,1.04e-08,1.794,-1.831831832,2.55e-05,-0.000147344
3.0005,1.04e-08,1.794,-1.811811812,2.81e-05,-0.000150681
3.0005,1.04e-08,1.794,-1.791791792,3.39e-05,-0.00015688
3.0005,1.04e-08,1.794,-1.771771772,3.62e-05,-0.000160695
3.0005,1.04e-08,1.794,-1.751751752,3.74e-05,-0.000165463
3.0005,1.04e-08,1.794,-1.731731732,3.93e-05,-0.000169755
3.0005,1.04e-08,1.794,-1.711711712,4.05e-05,-0.000175954
3.0005,1.04e-08,1.794,-1.691691692,4.15e-05,-0.000180245
3.0005,1.04e-08,1.794,-1.671671672,4.24e-05,-0.000188352
3.0005,1.04e-08,1.794,-1.651651652,4.29e-05,-0.000192166
3.0005,1.04e-08,1.794,-1.631631632,4.29e-05,-0.000195981
3.0005,1.04e-08,1.794,-1.611611612,4.36e-05,-0.000199319
3.0005,1.04e-08,1.794,-1.591591592,4.34e-05,-0.000204564
3.0005,1.04e-08,1.794,-1.571571572,4.32e-05,-0.000206471
3.0005,1.04e-08,1.794,-1.551551552,4.41e-05,-0.000207425
3.0005,1.04e-08,1.794,-1.531531532,4.41e-05,-0.000208856
3.0005,1.04e-08,1.794,-1.511511512,4.58e-05,-0.000210763
3.0005,1.04e-08,1.794,-1.491491491,4.63e-05,-0.000210763
3.0005,1.03e-08,1.794,-1.471471471,4.6e-05,-0.00021124
3.0005,1.03e-08,1.794,-1.451451451,4.65e-05,-0.00021124
3.0005,1.03e-08,1.794,-1.431431431,4.6e-05,-0.000211717
3.0005,1.03e-08,1.794,-1.411411411,4.7e-05,-0.000211717
3.0005,1.03e-08,1.794,-1.391391391,4.77e-05,-0.00021267
3.0005,1.03e-08,1.794,-1.371371371,4.86e-05,-0.000213624
3.0005,1.03e-08,1.794,-1.351351351,4.91e-05,-0.000216008
3.0005,1.03e-08,1.794,-1.331331331,4.82e-05,-0.000217439
3.0005,1.03e-08,1.794,-1.311311311,4.91e-05,-0.000216485
3.0005,1.03e-08,1.794,-1.291291291,4.96e-05,-0.000216962
3.0005,1.03e-08,1.794,-1.271271271,5.13e-05,-0.000217439
3.0005,1.03e-08,1.794,-1.251251251,5.13e-05,-0.000217439
3.0005,1.03e-08,1.794,-1.231231231,5.2e-05,-0.000216962
3.0005,1.03e-08,1.794,-1.211211211,5.22e-05,-0.000216962
3.0005,1.03e-08,1.794,-1.191191191,5.34e-05,-0.000216485
3.0005,1.03e-08,1.794,-1.171171171,5.36e-05,-0.000216485
3.0005,1.03e-08,1.794,-1.151151151,5.46e-05,-0.000216008
3.0005,1.03e-08,1.794,-1.131131131,5.46e-05,-0.000216962
3.0005,1.03e-08,1.794,-1.111111111,5.51e-05,-0.000217439
3.0005,1.03e-08,1.794,-1.091091091,5.7e-05,-0.000215531
3.0005,1.03e-08,1.794,-1.071071071,6.2e-05,-0.000210763
3.0005,1.03e-08,1.794,-1.051051051,7.13e-05,-0.00020361
3.0005,1.03e-08,1.794,-1.031031031,7.96e-05,-0.000197412
3.0005,1.03e-08,1.794,-1.011011011,8.56e-05,-0.000192643
3.0005,1.03e-08,1.794,-0.990990991,9.73e-05,-0.00018406
3.0005,1.03e-08,1.794,-0.970970971,0.000102282,-0.000178815
3.0005,1.03e-08,1.794,-0.950950951,0.000112772,-0.000170709
3.0005,1.03e-08,1.794,-0.9309309309,0.000117779,-0.000165463
3.0005,1.02e-08,1.794,-0.9109109109,0.000130654,-0.000154973
3.0005,1.02e-08,1.794,-0.8908908909,0.00014639,-0.000144006
3.0005,1.02e-08,1.794,-0.8708708709,0.000164033,-0.000133992
3.0005,1.02e-08,1.794,-0.8508508509,0.000174285,-0.000125886
3.0005,1.02e-08,1.794,-0.8308308308,0.000186921,-0.000115395
3.0005,1.02e-08,1.794,-0.8108108108,0.000201465,-0.000105381
3.0005,1.01e-08,1.794,-0.7907907908,0.000232936,-8.87e-05
3.0005,1.01e-08,1.794,-0.7707707708,0.000260355,-7.3e-05
3.0005,1.01e-08,1.794,-0.7507507508,0.000272514,-6.39e-05
3.0005,1e-08,1.794,-0.7307307307,0.000282528,-5.48e-05
3.0005,1e-08,1.794,-0.7107107107,0.000294926,-4.53e-05
3.0005,9.99e-09,1.794,-0.6906906907,0.000306131,-3.24e-05
3.0005,9.96e-09,1.794,-0.6706706707,0.000339033,-1.53e-05
3.0005,9.94e-09,1.794,-0.6506506507,0.000355961,-7.63e-06
3.0005,9.93e-09,1.794,-0.6306306306,0.000371696,1.91e-06
3.0005,9.91e-09,1.794,-0.6106106106,0.000380756,1.29e-05
3.0005,9.91e-09,1.794,-0.5905905906,0.000382902,3.1e-05
3.0005,9.89e-09,1.794,-0.5705705706,0.000387194,6.2e-05
3.0005,9.87e-09,1.794,-0.5505505506,0.00040579,9.97e-05
3.0005,9.84e-09,1.793,-0.5305305305,0.000414612,0.000136376
3.0005,9.85e-09,1.793,-0.5105105105,0.000429394,0.000164987
3.0005,9.84e-09,1.794,-0.4904904905,0.000439407,0.000170232
3.0005,9.82e-09,1.794,-0.4704704705,0.000439884,0.000173093
3.0005,9.83e-09,1.794,-0.4504504505,0.000438215,0.000176908
3.0005,9.83e-09,1.794,-0.4304304304,0.000422241,0.000172616
3.0005,9.85e-09,1.794,-0.4104104104,0.00041032,0.000163556
3.0005,9.86e-09,1.794,-0.3903903904,0.0003922,0.000144959
3.0005,9.87e-09,1.794,-0.3703703704,0.000371696,0.000147344
3.0005,9.92e-09,1.794,-0.3503503504,0.000343086,0.000148297
3.0005,9.93e-09,1.793,-0.3303303303,0.000327589,0.000145913
3.0005,9.93e-09,1.793,-0.3103103103,0.00032139,0.00014782
3.0005,9.93e-09,1.793,-0.2902902903,0.000311615,0.000147344
3.0005,9.94e-09,1.793,-0.2702702703,0.000292541,0.000139237
3.0005,9.94e-09,1.793,-0.2502502503,0.000288727,0.000139237
3.0005,9.95e-09,1.793,-0.2302302302,0.000283005,0.000149251
3.0005,9.94e-09,1.793,-0.2102102102,0.000280859,0.000156404
3.0005,9.95e-09,1.793,-0.1901901902,0.000282289,0.000163079
3.0005,9.96e-09,1.793,-0.1701701702,0.000283958,0.000157834
3.0005,9.96e-09,1.793,-0.1501501502,0.000266792,0.000140191
3.0005,9.98e-09,1.793,-0.1301301301,0.000262501,0.000136376
3.0005,9.99e-09,1.793,-0.1101101101,0.000264646,0.000142575
3.0005,1e-08,1.793,-0.09009009009,0.000269415,0.000152589
3.0005,9.99e-09,1.793,-0.07007007007,0.000270369,0.000161172
3.0005,1e-08,1.793,-0.05005005005,0.000266315,0.000163556
3.0005,1e-08,1.793,-0.03003003003,0.000250341,0.000159741
3.0005,1.01e-08,1.793,-0.01001001001,0.00023079,0.000153542
3.0005,1.01e-08,1.793,0.01001001001,0.0002172,0.000143529
3.0005,1.01e-08,1.793,0.03003003003,0.000209094,0.000140191
3.0005,1.01e-08,1.793,0.05005005005,0.000200988,0.000138284
3.0005,1.01e-08,1.793,0.07007007007,0.000189305,0.000137807
3.0005,1.01e-08,1.793,0.09009009009,0.000175715,0.000140191
3.0005,1.01e-08,1.793,0.1101101101,0.000158788,0.000143052
3.0005,1.02e-08,1.793,0.1301301301,0.000135661,0.000148297
3.0005,1.02e-08,1.793,0.1501501502,0.000128509,0.000151158
3.0005,1.02e-08,1.793,0.1701701702,0.000121117,0.000152589
3.0005,1.02e-08,1.794,0.1901901902,0.000112772,0.000154019
3.0005,1.02e-08,1.794,0.2102102102,0.000103951,0.000153542
3.0005,1.02e-08,1.793,0.2302302302,9.35e-05,0.000153542
3.0005,1.02e-08,1.793,0.2502502503,8.46e-05,0.000157834
3.0005,1.02e-08,1.793,0.2702702703,7.18e-05,0.000170232
3.0005,1.02e-08,1.793,0.2902902903,6.63e-05,0.000172616
3.0005,1.02e-08,1.793,0.3103103103,6.1e-05,0.000172139
3.0005,1.02e-08,1.793,0.3303303303,5.67e-05,0.000171185
3.0005,1.03e-08,1.793,0.3503503504,5.29e-05,0.000174523
3.0005,1.03e-08,1.793,0.3703703704,5.1e-05,0.000181199
3.0005,1.03e-08,1.793,0.3903903904,4.94e-05,0.000190259
3.0005,1.03e-08,1.793,0.4104104104,4.84e-05,0.000198365
3.0005,1.03e-08,1.793,0.4304304304,4.58e-05,0.000204087
3.0005,1.03e-08,1.793,0.4504504505,4.41e-05,0.000209809
3.0005,1.03e-08,1.793,0.4704704705,4.32e-05,0.000215531
3.0005,1.03e-08,1.793,0.4904904905,4.24e-05,0.0002203
3.0005,1.03e-08,1.793,0.5105105105,4.08e-05,0.00022173
3.0005,1.03e-08,1.793,0.5305305305,3.84e-05,0.0002203
3.0005,1.03e-08,1.793,0.5505505506,3.65e-05,0.000217439
3.0005,1.03e-08,1.793,0.5705705706,3.72e-05,0.000218392
3.0005,1.03e-08,1.793,0.5905905906,3.86e-05,0.0002203
3.0005,1.03e-08,1.793,0.6106106106,4.41e-05,0.000224114
3.0005,1.03e-08,1.793,0.6306306306,4.72e-05,0.000225068
3.0005,1.03e-08,1.793,0.6506506507,5.03e-05,0.000224591
3.0005,1.03e-08,1.793,0.6706706707,5.2e-05,0.000223638
3.0005,1.03e-08,1.793,0.6906906907,5.36e-05,0.000221253
3.0005,1.03e-08,1.793,0.7107107107,5.41e-05,0.000218392
3.0005,1.03e-08,1.793,0.7307307307,5.51e-05,0.000215054
3.0005,1.03e-08,1.793,0.7507507508,5.53e-05,0.000212193
3.0005,1.03e-08,1.793,0.7707707708,5.65e-05,0.000210763
3.0005,1.03e-08,1.793,0.7907907908,5.7e-05,0.000210286
3.0005,1.04e-08,1.793,0.8108108108,5.75e-05,0.000210286
3.0005,1.03e-08,1.793,0.8308308308,5.67e-05,0.000205041
3.0005,1.03e-08,1.793,0.8508508509,5.58e-05,0.000201226
3.0005,1.03e-08,1.793,0.8708708709,5.51e-05,0.000199796
3.0005,1.04e-08,1.793,0.8908908909,5.53e-05,0.000199319
3.0005,1.04e-08,1.793,0.9109109109,5.46e-05,0.000197888
3.0005,1.04e-08,1.793,0.9309309309,5.27e-05,0.000195981
3.0005,1.04e-08,1.793,0.950950951,5.13e-05,0.000195504
3.0005,1.03e-08,1.793,0.970970971,5.03e-05,0.000193597
3.0005,1.04e-08,1.793,0.990990991,4.77e-05,0.000189305
3.0005,1.04e-08,1.793,1.011011011,4.51e-05,0.000184537
3.0005,1.04e-08,1.793,1.031031031,4.08e-05,0.000179292
3.0005,1.04e-08,1.793,1.051051051,3.41e-05,0.000169278
3.0005,1.04e-08,1.793,1.071071071,3.15e-05,0.000163556
3.0005,1.04e-08,1.793,1.091091091,2.93e-05,0.000157834
3.0005,1.04e-08,1.793,1.111111111,2.69e-05,0.000151635
3.0005,1.04e-08,1.793,1.131131131,2.55e-05,0.000146867
3.0005,1.04e-08,1.793,1.151151151,2.29e-05,0.000144483
3.0005,1.04e-08,1.793,1.171171171,2.07e-05,0.000144483
3.0005,1.04e-08,1.793,1.191191191,1.81e-05,0.000144959
3.0005,1.04e-08,1.793,1.211211211,1.6e-05,0.000143052
3.0005,1.04e-08,1.793,1.231231231,1.41e-05,0.000139237
3.0005,1.04e-08,1.793,1.251251251,1.14e-05,0.00013733
3.0005,1.04e-08,1.793,1.271271271,9.54e-06,0.0001359
3.0005,1.04e-08,1.793,1.291291291,7.63e-06,0.0001359
3.0005,1.04e-08,1.793,1.311311311,5.25e-06,0.000136376
3.0005,1.04e-08,1.793,1.331331331,4.63e-06,0.0001359
3.0005,1.04e-08,1.793,1.351351351,4e-06,0.0001359
3.0005,1.04e-08,1.793,1.371371371,3.16e-06,0.0001359
3.0005,1.04e-08,1.793,1.391391391,2.59e-06,0.000136376
3.0005,1.04e-08,1.793,1.411411411,1.57e-06,0.000136853
3.0005,1.04e-08,1.793,1.431431431,1.13e-06,0.0001359
3.0005,1.04e-08,1.793,1.451451451,7.69e-07,0.000136376
3.0005,1.04e-08,1.793,1.471471471,4.55e-07,0.000136376
3.0005,1.04e-08,1.793,1.491491491,3.7e-07,0.0001359
3.0005,1.04e-08,1.793,1.511511512,3.58e-07,0.000136376
3.0005,1.04e-08,1.793,1.531531532,4e-07,0.000136376
3.0005,1.04e-08,1.793,1.551551552,2.43e-07,0.000136376
3.0005,1.04e-08,1.793,1.571571572,3.04e-07,0.000136376
3.0005,1.04e-08,1.793,1.591591592,2.55e-07,0.000136376
3.0005,1.04e-08,1.793,1.611611612,2.97e-07,0.000136376
3.0005,1.04e-08,1.793,1.631631632,3.4e-07,0.000136853
3.0005,1.04e-08,1.793,1.651651652,2.63e-07,0.000136376
3.0005,1.04e-08,1.793,1.671671672,5.13e-07,0.000136376
3.0005,1.04e-08,1.793,1.691691692,4.39e-07,0.000136376
3.0005,1.04e-08,1.793,1.711711712,2.77e-07,0.000136376
3.0005,1.04e-08,1.793,1.731731732,4.36e-07,0.000136376
3.0005,1.04e-08,1.793,1.751751752,3.44e-07,0.000136853
3.0005,1.04e-08,1.793,1.771771772,2.99e-07,0.000136376
3.0005,1.04e-08,1.793,1.791791792,4.43e-07,0.000136376
3.0005,1.04e-08,1.793,1.811811812,4.6e-07,0.000136376
3.0005,1.04e-08,1.793,1.831831832,2.63e-07,0.000136376
3.0005,1.04e-08,1.793,1.851851852,2.83e-07,0.000136376
3.0005,1.04e-08,1.793,1.871871872,1.95e-07,0.000136376
3.0005,1.04e-08,1.793,1.891891892,2.95e-07,0.000136376
3.0005,1.04e-08,1.793,1.911911912,3.05e-07,0.000136853
3.0005,1.04e-08,1.793,1.931931932,3.85e-07,0.000136376
3.0005,1.04e-08,1.793,1.951951952,2.86e-07,0.000136853
3.0005,1.04e-08,1.793,1.971971972,3.47e-07,0.000136376
3.0005,1.04e-08,1.793,1.991991992,4.32e-07,0.000136376
3.0005,1.04e-08,1.793,2.012012012,2.61e-07,0.000136376
3.0005,1.04e-08,1.793,2.032032032,2.92e-07,0.000136376
3.0005,1.04e-08,1.793,2.052052052,3.26e-07,0.000136376
3.0005,1.04e-08,1.793,2.072072072,3.74e-07,0.000136853
3.0005,1.04e-08,1.793,2.092092092,3.94e-07,0.000136376
3.0005,1.04e-08,1.793,2.112112112,4.31e-07,0.000136376
3.0005,1.04e-08,1.793,2.132132132,1.87e-07,0.000136376
3.0005,1.04e-08,1.793,2.152152152,4.27e-07,0.000136376
3.0005,1.04e-08,1.793,2.172172172,4.69e-07,0.000136376
3.0005,1.04e-08,1.793,2.192192192,2.75e-07,0.000136376
3.0005,1.04e-08,1.793,2.212212212,5.36e-07,0.000136376
3.0005,1.04e-08,1.793,2.232232232,4.87e-07,0.000136376
3.0005,1.04e-08,1.793,2.252252252,5.07e-07,0.000136376
3.0005,1.04e-08,1.793,2.272272272,3.63e-07,0.000136376
3.0005,1.04e-08,1.793,2.292292292,9.56e-07,0.000136376
3.0005,1.04e-08,1.793,2.312312312,1.44e-06,0.0001359
3.0005,1.04e-08,1.793,2.332332332,1.69e-06,0.000136376
3.0005,1.04e-08,1.793,2.352352352,2.26e-06,0.0001359
3.0005,1.04e-08,1.793,2.372372372,3.35e-06,0.000135423
3.0005,1.04e-08,1.793,2.392392392,4.17e-06,0.000134946
3.0005,1.04e-08,1.793,2.412412412,4.97e-06,0.000134469
3.0005,1.04e-08,1.793,2.432432432,5.48e-06,0.000133992
3.0005,1.04e-08,1.793,2.452452452,6.68e-06,0.000132562
3.0005,1.04e-08,1.793,2.472472472,7.15e-06,0.000131608
3.0005,1.04e-08,1.793,2.492492492,7.87e-06,0.000130177
3.0005,1.04e-08,1.793,2.512512513,8.58e-06,0.00012827
3.0005,1.04e-08,1.793,2.532532533,8.82e-06,0.000126363
3.0005,1.04e-08,1.793,2.552552553,9.54e-06,0.000124455
3.0005,1.04e-08,1.793,2.572572573,9.3e-06,0.000123025
3.0005,1.04e-08,1.793,2.592592593,9.78e-06,0.00012064
3.0005,1.04e-08,1.793,2.612612613,9.3e-06,0.000118256
3.0005,1.04e-08,1.793,2.632632633,9.78e-06,0.000116826
3.0005,1.04e-08,1.793,2.652652653,9.78e-06,0.000115395
3.0005,1.04e-08,1.793,2.672672673,1e-05,0.000113965
3.0005,1.04e-08,1.793,2.692692693,1.05e-05,0.000112534
3.0005,1.04e-08,1.793,2.712712713,9.54e-06,0.000110627
3.0005,1.04e-08,1.793,2.732732733,9.06e-06,0.000108243
3.0005,1.04e-08,1.793,2.752752753,9.3e-06,0.000107289
3.0005,1.04e-08,1.793,2.772772773,9.06e-06,0.000106335
3.0005,1.04e-08,1.793,2.792792793,9.06e-06,0.000105858
3.0005,1.04e-08,1.793,2.812812813,8.82e-06,0.000103951
3.0005,1.04e-08,1.793,2.832832833,8.58e-06,0.000102997
3.0005,1.04e-08,1.793,2.852852853,8.34e-06,0.00010252
3.0005,1.04e-08,1.793,2.872872873,8.58e-06,0.000101567
3.0005,1.04e-08,1.793,2.892892893,8.11e-06,0.000100613
3.0005,1.04e-08,1.793,2.912912913,8.11e-06,0.000100136
3.0005,1.04e-08,1.793,2.932932933,7.87e-06,9.92e-05
3.0005,1.04e-08,1.793,2.952952953,7.63e-06,9.78e-05
3.0005,1.04e-08,1.793,2.972972973,7.63e-06,9.73e-05
3.0005,1.04e-08,1.793,2.992992993,7.63e-06,9.63e-05
3.0005,1.04e-08,1.793,3.013013013,7.63e-06,9.54e-05
3.0005,1.04e-08,1.793,3.033033033,7.15e-06,9.49e-05
3.0005,1.04e-08,1.793,3.053053053,7.39e-06,9.39e-05
3.0005,1.04e-08,1.793,3.073073073,7.15e-06,9.39e-05
3.0005,1.04e-08,1.793,3.093093093,7.39e-06,9.25e-05
3.0005,1.04e-08,1.793,3.113113113,7.15e-06,9.2e-05
3.0005,1.04e-08,1.793,3.133133133,7.15e-06,9.06e-05
3.0005,1.04e-08,1.793,3.153153153,7.15e-06,9.01e-05
3.0005,1.04e-08,1.793,3.173173173,6.68e-06,8.96e-05
3.0005,1.04e-08,1.793,3.193193193,7.15e-06,8.87e-05
3.0005,1.04e-08,1.793,3.213213213,6.68e-06,8.82e-05
3.0005,1.04e-08,1.793,3.233233233,7.15e-06,8.73e-05
3.0005,1.04e-08,1.793,3.253253253,6.68e-06,8.63e-05
3.0005,1.04e-08,1.793,3.273273273,7.15e-06,8.58e-05
3.0005,1.04e-08,1.793,3.293293293,6.68e-06,8.49e-05
3.0005,1.04e-08,1.793,3.313313313,6.44e-06,8.39e-05
3.0005,1.04e-08,1.793,3.333333333,6.68e-06,8.3e-05
3.0005,1.04e-08,1.793,3.353353353,6.2e-06,8.25e-05
3.0005,1.04e-08,1.793,3.373373373,6.44e-06,8.15e-05
3.0005,1.04e-08,1.793,3.393393393,5.96e-06,8.06e-05
3.0005,1.04e-08,1.793,3.413413413,6.2e-06,8.01e-05
3.0005,1.04e-08,1.793,3.433433433,5.96e-06,7.92e-05
3.0005,1.04e-08,1.793,3.453453453,5.96e-06,7.87e-05
3.0005,1.04e-08,1.793,3.473473473,5.96e-06,7.77e-05
3.0005,1.04e-08,1.793,3.493493493,5.96e-06,7.68e-05
3.0005,1.04e-08,1.793,3.513513514,5.72e-06,7.58e-05
3.0005,1.04e-08,1.793,3.533533534,5.01e-06,7.58e-05
3.0005,1.04e-08,1.793,3.553553554,5.48e-06,7.49e-05
3.0005,1.04e-08,1.793,3.573573574,4.77e-06,7.44e-05
3.0005,1.04e-08,1.793,3.593593594,4.89e-06,7.39e-05
3.0005,1.04e-08,1.793,3.613613614,4.76e-06,7.39e-05
3.0005,1.04e-08,1.793,3.633633634,4.66e-06,7.3e-05
3.0005,1.04e-08,1.793,3.653653654,4.7e-06,7.3e-05
3.0005,1.04e-08,1.793,3.673673674,4.58e-06,7.15e-05
3.0005,1.05e-08,1.793,3.693693694,4.69e-06,7.15e-05
3.0005,1.05e-08,1.793,3.713713714,4.38e-06,7.1e-05
3.0005,1.05e-08,1.793,3.733733734,4.51e-06,7.06e-05
3.0005,1.05e-08,1.793,3.753753754,4.16e-06,7.06e-05
3.0005,1.05e-08,1.793,3.773773774,4.13e-06,7.01e-05
3.0005,1.05e-08,1.793,3.793793794,4.08e-06,6.96e-05
3.0005,1.05e-08,1.793,3.813813814,4.11e-06,6.96e-05
3.0005,1.05e-08,1.793,3.833833834,3.89e-06,6.87e-05
3.0005,1.05e-08,1.793,3.853853854,3.96e-06,6.82e-05
3.0005,1.05e-08,1.793,3.873873874,3.74e-06,6.82e-05
3.0005,1.05e-08,1.793,3.893893894,3.83e-06,6.77e-05
3.0005,1.04e-08,1.793,3.913913914,3.54e-06,6.72e-05
3.0005,1.04e-08,1.793,3.933933934,3.59e-06,6.72e-05
3.0005,1.05e-08,1.793,3.953953954,3.64e-06,6.68e-05
3.0005,1.05e-08,1.793,3.973973974,3.52e-06,6.63e-05
3.0005,1.05e-08,1.793,3.993993994,3.57e-06,6.63e-05
3.0005,1.05e-08,1.793,4.014014014,3.32e-06,6.63e-05
3.0005,1.05e-08,1.793,4.034034034,3.48e-06,6.53e-05
3.0005,1.05e-08,1.793,4.054054054,3.38e-06,6.53e-05
3.0005,1.05e-08,1.793,4.074074074,3.54e-06,6.53e-05
3.0005,1.05e-08,1.793,4.094094094,3.39e-06,6.39e-05
3.0005,1.05e-08,1.793,4.114114114,3.27e-06,6.39e-05
3.0005,1.05e-08,1.793,4.134134134,3.14e-06,6.39e-05
3.0005,1.05e-08,1.793,4.154154154,3.25e-06,6.34e-05
3.0005,1.05e-08,1.793,4.174174174,3.33e-06,6.29e-05
3.0005,1.05e-08,1.793,4.194194194,3.26e-06,6.25e-05
3.0005,1.05e-08,1.793,4.214214214,3.06e-06,6.25e-05
3.0005,1.05e-08,1.793,4.234234234,3.09e-06,6.2e-05
3.0005,1.05e-08,1.793,4.254254254,3.19e-06,6.2e-05
3.0005,1.05e-08,1.793,4.274274274,3.03e-06,6.15e-05
3.0005,1.05e-08,1.793,4.294294294,3.2e-06,6.1e-05
3.0005,1.05e-08,1.793,4.314314314,3.12e-06,6.1e-05
3.0005,1.05e-08,1.793,4.334334334,3.07e-06,6.06e-05
3.0005,1.05e-08,1.793,4.354354354,3.04e-06,6.06e-05
3.0005,1.05e-08,1.793,4.374374374,2.93e-06,5.96e-05
3.0005,1.05e-08,1.793,4.394394394,2.96e-06,5.96e-05
3.0005,1.05e-08,1.793,4.414414414,2.85e-06,5.96e-05
3.0005,1.05e-08,1.793,4.434434434,2.87e-06,5.91e-05
3.0005,1.04e-08,1.793,4.454454454,2.67e-06,5.87e-05
3.0005,1.05e-08,1.793,4.474474474,2.74e-06,5.87e-05
3.0005,1.05e-08,1.793,4.494494494,2.76e-06,5.87e-05
3.0005,1.05e-08,1.793,4.514514515,2.68e-06,5.77e-05
3.0005,1.05e-08,1.793,4.534534535,2.63e-06,5.77e-05
3.0005,1.05e-08,1.793,4.554554555,2.45e-06,5.72e-05
3.0005,1.05e-08,1.793,4.574574575,2.43e-06,5.72e-05
3.0005,1.05e-08,1.793,4.594594595,2.4e-06,5.67e-05
3.0005,1.05e-08,1.793,4.614614615,2.52e-06,5.63e-05
3.0005,1.05e-08,1.793,4.634634635,2.48e-06,5.63e-05
3.0005,1.05e-08,1.793,4.654654655,2.44e-06,5.63e-05
3.0005,1.05e-08,1.793,4.674674675,2.55e-06,5.58e-05
3.0005,1.05e-08,1.793,4.694694695,2.3e-06,5.58e-05
3.0005,1.05e-08,1.793,4.714714715,2.47e-06,5.53e-05
3.0005,1.05e-08,1.793,4.734734735,2.37e-06,5.48e-05
3.0005,1.05e-08,1.793,4.754754755,2.25e-06,5.48e-05
3.0005,1.05e-08,1.793,4.774774775,2.28e-06,5.44e-05
3.0005,1.05e-08,1.793,4.794794795,2.24e-06,5.44e-05
3.0005,1.05e-08,1.793,4.814814815,2.12e-06,5.39e-05
3.0005,1.05e-08,1.793,4.834834835,2.13e-06,5.39e-05
3.0005,1.05e-08,1.793,4.854854855,1.98e-06,5.39e-05
3.0005,1.05e-08,1.793,4.874874875,2.11e-06,5.34e-05
3.0005,1.05e-08,1.793,4.894894895,2.11e-06,5.29e-05
3.0005,1.05e-08,1.793,4.914914915,1.97e-06,5.29e-05
3.0005,1.05e-08,1.793,4.934934935,1.97e-06,5.29e-05
3.0005,1.05e-08,1.793,4.954954955,1.99e-06,5.29e-05
3.0005,1.05e-08,1.793,4.974974975,1.94e-06,5.25e-05
3.0005,1.05e-08,1.793,4.994994995,1.98e-06,5.25e-05
3.0005,1.05e-08,1.793,5.015015015,2.01e-06,5.2e-05
3.0005,1.05e-08,1.793,5.035035035,1.79e-06,5.2e-05
3.0005,1.05e-08,1.793,5.055055055,1.82e-06,5.2e-05
3.0005,1.05e-08,1.793,5.075075075,1.88e-06,5.15e-05
3.0005,1.05e-08,1.793,5.095095095,1.86e-06,5.15e-05
3.0005,1.05e-08,1.793,5.115115115,1.78e-06,5.1e-05
3.0005,1.05e-08,1.793,5.135135135,1.98e-06,5.05e-05
